Name,UOM,MRP,Selling Price,Quantity,Total MRP,Total SP,Image Url,Category
smoodh chocolate,Piece,10,10,7,70,70,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
paper boat apple,Piece,24,22,1,24,22,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
paper boat aamras,Piece,24,22,4,96,88,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
paper boat swing zesty,Piece,39,39,4,156,156,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
tutti frutti 200gm,Piece,40,35,3,120,105,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
tooti fruti,Piece,30,25,5,150,125,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Go cheese slices B1G1,Piece,190,95,3,570,285,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Dairy & Fresh
Brit.the laughing cow,Piece,150,129,1,150,129,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
go cheese cube,Piece,20,15,57,1140,855,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Dairy & Fresh
Trimurti sweet corn,Piece,115,99,1,115,99,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Staples & Cooking Essentials
