Name,UOM,MRP,Selling Price,Quantity,Total MRP,Total SP,Image Url
lifebuoy neem 400gm,Piece,148,140,1,148,140,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
rin  bright like new500g,Piece,56,55,-6,-336,-330,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
vakratund karuna 90gm,Piece,70,50,9,630,450,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
tide blue bar16g,Piece,10,10,127,1270,1270,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
tide white bar,Piece,10,10,100,1000,1000,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
vakratund ananda 90gm,Piece,70,60,8,560,480,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
surf excel stain eraser1459,Piece,20,20,-8,-160,-160,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
vim liquid 250ml,Piece,60,57,10,600,570,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
lifebuoy turmeric 400gm,Piece,154,145,8,1232,1160,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
surf excel stain eraser149g,Piece,20,20,8,160,160,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
vim bar 300gm,Piece,30,29,7,210,203,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
vakratund champa 90gm,Piece,70,60,8,560,480,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
dettol icy cool 150gm,Piece,72,65,9,648,585,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
surf excel stain eraser 840g,Piece,10,10,35,350,350,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Camlin Klick Pen Pencil 1N,Pc,10,10,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/Camlin_Klick_Pen_Pencil_1N_1673336465866.png
sasa liquid 1kg,Piece,70,60,5,350,300,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
super quality detergent cake250g,Piece,10,10,255,2550,2550,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
lohana kalakruti 90gm,Piece,100,80,9,900,720,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
vim bar 60gm,Piece,5,5,211,1055,1055,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Gala Stainless steel Scrub,Piece,40,30,181,7240,5430,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
dettol original 150gm,Piece,72,65,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
rin month pack 4bars,Piece,100,95,4,400,380,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
vakratund shlok 90gm,Piece,70,50,12,840,600,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
vim pudina fresh 250gm,Piece,30,29,23,690,667,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Gala Super Scrub,Piece,45,35,330,14850,11550,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
patanjali 75gm,Piece,22,20,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Hindustan unilever limited rin 250g,Piece,25,24,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
vakratund jasmin 90gm,Piece,70,50,10,700,500,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Spotzero as clean up 7,Piece,255,219,5,1275,1095,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
dettol original 100gm,Piece,46,43,4,184,172,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
wheel powder 500gm,Piece,39,37,10,390,370,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
vakratund shyama 90gm,Piece,70,50,13,910,650,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Nirma shakti 1kg,Piece,66,62,11,726,682,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
get real mixed herbs 100gm,Piece,25,25,12,300,300,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
tide blue bar 4+1free,Piece,115,110,33,3795,3630,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Spotzero SZ clean up 12,Piece,395,299,2,790,598,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
glimmer 100gm,Piece,25,25,40,1000,1000,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
vakratund aadidev 90gm,Piece,70,50,10,700,500,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
super quality detergent 1kg,Piece,70,65,23,1610,1495,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
tide white bar 4+1free,Piece,115,110,38,4370,4180,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
vivel lotus oil 150gm,Piece,75,70,2,150,140,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
vakratund ananda 90gm,Piece,70,60,3,210,180,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
new sargam230g,Piece,10,10,85,850,850,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
super quality detergent 500gm,Piece,37,35,70,2590,2450,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
vakratund levender 90gm,Piece,70,50,7,490,350,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
wild stone 300gm,Piece,120,114,8,960,912,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
sargam plus1.2kg,Piece,52,50,9,468,450,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
tide detergent powder 1kg,Piece,84,82,10,840,820,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
vakratund pransh 90gm,Piece,70,50,10,700,500,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
fenna mahabar advanced,Piece,60,50,6,360,300,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
tide detergent powder 500gm,Piece,45,43,13,585,559,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
fiama men 125gm,Piece,84,75,10,840,750,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
bhavana agarbatti 150gm,Piece,65,45,2,130,90,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
sargam big shot detergent powder 1kg,Piece,73,71,6,438,426,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
trishul ultra wash detergent powder 1kg,Piece,75,70,41,3075,2870,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
sargam big shot500g,Piece,37,35,10,370,350,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
vakratund sandal 90gm,Piece,70,50,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
vivel aloe vera 450gm,Piece,130,120,2,260,240,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
tide double power plus jasmine and rose 70g,Piece,10,10,32,320,320,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
hem musk 90gm,Piece,60,40,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
fortune mustard oil 500ml,Piece,124,105,46,5704,4830,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
trishul ultra wash detergent powder 500gm,Piece,40,38,27,1080,1026,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
ariel perfect wash removed stain in 1wadh45g,Piece,10,10,88,880,880,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
vivel lotus oil + aloe vera 450gm,Piece,120,110,3,360,330,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
surf excel matic top load 50ml,Piece,10,10,-13,-130,-130,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Fortune Mustard oil 1L,Piece,240,199,4,960,796,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
ariel perfect wash 500g,Piece,77,75,12,924,900,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
lohana black mask 105gm,Piece,75,55,19,1425,1045,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
trishul ultra wash detergent powder 500gm,Piece,40,38,71,2840,2698,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
vivel glycerine 125gm,Piece,90,85,18,1620,1530,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
set wet mischief avatar,Piece,250,199,18,4500,3582,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
lohana luxury attar 100gm,Piece,75,55,1,75,55,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
ariel complete +semi auto and hand wash500g+200gfreee,Piece,166,163,6,996,978,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
super quality detergent powder 110gm,Piece,10,10,-19,-190,-190,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
lohana spray attar 100gm,Piece,75,55,7,525,385,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
ariel perfect wash1kg,Piece,154,150,8,1232,1200,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
fiama gel bar 125gm,Piece,84,75,11,924,825,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
fogg royal 120ml,Piece,225,175,10,2250,1750,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
giffy liquid detergent 120ml,Piece,15,15,36,540,540,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
vim liquid 500ml,Piece,99,95,3,297,285,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
medimix natural glycerine 400gm,Piece,180,170,12,2160,2040,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
shree paras lavender agarbatti 225gm,Piece,200,160,1,200,160,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
ariel machine expert top load 1kg,Piece,290,280,19,5510,5320,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
hit anti mosquito 625ml,Piece,250,235,5,1250,1175,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
trishul naphthalene balls,Piece,18,18,186,3348,3348,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
ariel  complete plus semi auto and hand wash1kg +500g free,Piece,355,350,6,2130,2100,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
dream land agarbatti 220gm,Piece,140,112,3,420,336,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
rin bright like new 1kg,Piece,111,108,-7,-777,-756,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
set wet charam avatar,Piece,250,199,25,6250,4975,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Gala Super Scrub,Piece,45,40,173,7785,6920,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
hit 200ml,Piece,120,110,7,840,770,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
rin bright like new 1kg,Piece,111,108,40,4440,4320,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
vanish oxy action 100gm,Piece,75,70,4,300,280,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
rangeberangi agarbatti 200gm,Piece,140,112,1,140,112,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
ks urge 150ml,Piece,230,115,2,460,230,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
surf excel easy wash 1.5kg,Piece,235,230,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Revive instant starch 50gm,Piece,20,20,49,980,980,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
ks spark 150ml,Piece,230,115,3,690,345,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
hit 125ml,Piece,85,80,8,680,640,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
lohana gold sendal premium agarbatti 220gm,Piece,150,120,1,150,120,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
ks dare 150ml,Piece,230,115,2,460,230,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
master cleaner 1kg,Piece,70,50,4,280,200,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
more like extra power 4kg,Piece,499,490,6,2994,2940,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
ks rush 150ml,Piece,230,115,1,230,115,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
maxo genius,Piece,100,95,2,200,190,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
maxo 45ml,Piece,75,70,3,225,210,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
mangaldeep 125gm,Piece,76,56,4,304,224,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Trishul Dishwash Gel 500ml,Piece,228,170,53,12084,9010,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
tide double power 4kg+1kg free,Piece,675,630,13,8775,8190,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
urban yog,Piece,499,399,1,499,399,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Colin 250ml,Piece,75,72,15,1125,1080,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
tide double power jasmine and rose500g,Piece,70,68,35,2450,2380,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
hit 400ml,Piece,189,179,6,1134,1074,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
mangaldeep 4in one 125gm,Piece,76,56,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Cupid angel 200ml,Piece,499,399,2,998,798,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
hit 125ml,Piece,75,70,11,825,770,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
tide double power jasmine and rose1kg,Piece,140,135,12,1680,1620,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
urban gabru hair removal 200ml,Piece,499,399,3,1497,1197,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Milton glass cleaner 500ml,Piece,100,94,2,200,188,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
hit 200ml.,Piece,105,99,12,1260,1188,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
lohana gazab touch wood 105gm,Piece,75,55,1,75,55,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Cupid hair removal 200ml,Piece,499,399,4,1996,1596,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
tide fresh and clean 500g,Piece,45,43,14,630,602,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
nirmal kesar chand 150gm,Piece,75,55,1,75,55,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
hi fi neem face wash 30ml,Piece,45,35,3,135,105,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
godrej hand wash,Piece,40,35,3,120,105,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
lohana spray 90gm,Piece,75,55,12,900,660,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
lizol 200ml,Piece,48,47,6,288,282,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
white tone 30gm,Piece,65,62,2,130,124,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
godrej magic hand wash,Piece,10,10,24,240,240,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
white tone 50gm,Piece,85,81,1,85,81,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Dr squeaky glass cleaner 500ml,Piece,93,75,2,186,150,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
savlon liquid 50ml,Piece,31,30,3,93,90,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
lohana lashkari 90gm,Piece,75,55,14,1050,770,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
white tone 70gm,Piece,115,110,5,575,550,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
metropolis 5in1 450gm,Piece,145,117,1,145,117,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
awesome 90gm,Piece,75,55,8,600,440,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
savlon antiseptic disinfectant liquid,Piece,31,30,7,217,210,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
